,year,date,event,url,name
39,1951,１２月１日,１２月１日　中共中央作出《关于实行精兵简政、增产节约、反对贪污、反对浪费和反对官僚主义的决定》。“三反”运动在全国展开，于１９５２年１０月结束。,http://www.gov.cn/test/2009-10/09/content_1434235.htm,content_1434235.htm
40,1951,１２月２６日,１２月２６日　政务院文化教育委员会召开第三十一次委务会议，决定成立中国文字改革研究委员会。,http://www.gov.cn/test/2009-10/09/content_1434235.htm,content_1434235.htm
41,1952,１月２６日,１月２６日　中共中央发出《关于首先在大中城市开展“五反”斗争的指示》，要求在全国大中城市，向违法的资本家开展反对行贿、反对偷税漏税、反对盗骗国家财产、反对偷工减料和反对盗窃经济情报的斗争。“五反”运动于１９５２年１０月结束。,http://www.gov.cn/test/2009-10/09/content_1434236.htm,content_1434236.htm
42,1952,６月中旬－９月下旬,６月中旬－９月下旬　全国高等学校进行院系调整。,http://www.gov.cn/test/2009-10/09/content_1434236.htm,content_1434236.htm
43,1952,６月２０日,６月２０日　荆江分洪工程完工，分洪区蓄水量达６０亿立方米。,http://www.gov.cn/test/2009-10/09/content_1434236.htm,content_1434236.htm
44,1952,６月２０日－２４日,６月２０日－２４日　中华全国体育总会成立大会召开。毛泽东为该会成立题词：发展体育运动，增强人民体质。,http://www.gov.cn/test/2009-10/09/content_1434236.htm,content_1434236.htm
45,1952,７月１日,７月１日　成渝铁路（成都至重庆）建成通车，全长５０５公里。这是新中国成立后建成的第一条铁路干线。,http://www.gov.cn/test/2009-10/09/content_1434236.htm,content_1434236.htm
46,1952,８月９日,８月９日　《中华人民共和国民族区域自治实施纲要》公布施行。《纲要》对民族自治地方的建立、自治机关的组成、自治机关的自治权利等重大问题作出明确规定。,http://www.gov.cn/test/2009-10/09/content_1434236.htm,content_1434236.htm
47,1952,１１月１５日,１１月１５日　中央人民政府委员会第十九次会议通过《关于增设中央人民政府机构的决议》，决定成立中央人民政府国家计划委员会等机构。,http://www.gov.cn/test/2009-10/09/content_1434236.htm,content_1434236.htm
48,1953,１月１日,１月１日　我国开始执行发展国民经济的第一个五年计划。,http://www.gov.cn/test/2009-10/09/content_1434238.htm,content_1434238.htm
49,1953,３月１日,３月１日　《中华人民共和国全国人民代表大会及地方各级人民代表大会选举法》公布施行。随后，开展第一次全国人口普查工作，在全国范围内进行普选。,http://www.gov.cn/test/2009-10/09/content_1434238.htm,content_1434238.htm
50,1953,５月１５日,５月１５日　中苏两国政府签订《关于苏维埃社会主义共和国联盟政府援助中华人民共和国中央人民政府发展中国国民经济的协定》，规定苏联援助中国新建和改建９１个工业项目。加上１９５０年已确定的５０项和１９５４年增加的１５项，共１５６项，列入“一五”计划。１９５５年又商定增加１６项，之后再增２项，共１７４项。后多次调整，确定１５４项。因１５６项公布在先，故仍称“１５６项工程”。实际施工１５０项。,http://www.gov.cn/test/2009-10/09/content_1434238.htm,content_1434238.htm
51,1953,６月１５日、１９日,６月１５日、１９日　中共中央政治局召开会议，确定对资本主义工商业实行利用、限制和改造的方针。,http://www.gov.cn/test/2009-10/09/content_1434238.htm,content_1434238.htm
52,1953,７月１日,７月１日　新中国第一座大型露天煤矿——阜新海州露天煤矿建成投产。,http://www.gov.cn/test/2009-10/09/content_1434238.htm,content_1434238.htm
53,1953,１０月１６日,１０月１６日　中共中央通过《关于实行粮食的计划收购与计划供应的决议》。１１月１５日又作出《关于在全国实行计划收购油料的决定》。１９５４年９月，国家进一步决定对棉布和棉花实行计划收购和计划供应。,http://www.gov.cn/test/2009-10/09/content_1434238.htm,content_1434238.htm
54,1953,１０月,１０月　新中国第一部彩色影片《梁山伯与祝英台》由上海电影制片厂拍摄完成。,http://www.gov.cn/test/2009-10/09/content_1434238.htm,content_1434238.htm
55,1953,１２月７日－翌年１月２６日,１２月７日－翌年１月２６日　全国军事系统党的高级干部会议根据毛泽东的指示，明确提出建设优良的现代化的革命军队的军队建设总方针总任务。,http://www.gov.cn/test/2009-10/09/content_1434238.htm,content_1434238.htm
56,1953,１２月１６日,１２月１６日　中共中央通过《关于发展农业生产合作社的决议》。从此，农业生产合作社从试办阶段进入发展阶段。到１９５６年底，加入合作社的农户达到全国农户总数的９６．３％。,http://www.gov.cn/test/2009-10/09/content_1434238.htm,content_1434238.htm
57,1953,１２月２６日,１２月２６日　鞍山钢铁公司三大工程——大型轧钢厂、无缝钢管厂、七号炼铁炉举行开工生产典礼。,http://www.gov.cn/test/2009-10/09/content_1434238.htm,content_1434238.htm
58,1953,１２月２８日,１２月２８日　中共中央批准中央宣传部制发的《为动员一切力量把我国建设成为一个伟大的社会主义国家而斗争——关于党在过渡时期总路线的学习和宣传提纲》。《提纲》指出：从中华人民共和国成立，到社会主义改造基本完成，这是一个过渡时期。党在这个过渡时期的总路线和总任务，是要在一个相当长的时期内，逐步实现国家的社会主义工业化，并逐步实现国家对农业、对手工业和对资本主义工商业的社会主义改造。,http://www.gov.cn/test/2009-10/09/content_1434238.htm,content_1434238.htm
59,1953,年底,年底　从１９４９年５月开始的全国新解放区的剿匪斗争基本结束，在大陆范围内平息了匪患，巩固了新生的人民政权。,http://www.gov.cn/test/2009-10/09/content_1434238.htm,content_1434238.htm
